Date,Day_of_Week,Month,Year,Open,High,Low,Close,Volume,Market Cap,Lagged_Close1,Lagged_Close2,Lagged_Close3,Lagged_Close5,Lagged_Close10,Lagged_Market_Cap,Lagged_Volume,Lagged_VWAP,Lagged_Open_Close_Range,Lagged_High_Low_Range,Lagged_SMA_10,Lagged_SMA_50,Lagged_SMA_diff,Bullish,Bearish,Bullish_Signal,Bearish_Signal,Lagged_RSI,Lagged_MACD,Lagged_Signal_Line,Lagged_MACD_Cross_Below,Lagged_MACD_Cross_Above,Lagged_Support,Lagged_Resistance,Lagged_Upper_Band,Lagged_Middle_Band,Lagged_Lower_Band,Lagged_Band_Width,Lagged_Bollinger_Indicator
2010-07-27,0.16666666666666666,0.5454545454545454,0.0,1.097269182295254e-07,1.0724565593427207e-07,1.109490022910968e-07,1.099506552454324e-07,1.5504549551146793e-08,2.2444952270483228e-08,6.597039314725948e-08,5.537100399922686e-09,4.983390359930354e-08,5.641562428457949e-09,0.0,1.4379645732740406e-08,3.770103234321409e-09,6.705931385133605e-08,0.5678566913517032,0.0,6.153311231670965e-08,2.296816100861353e-08,0.4705330213360133,False,False,False,False,0.5580346504188007,0.4621698871737047,0.4666040967310136,False,False,0.0,3.9362334577864807e-07,2.1859253795547671e-07,3.0941782473567376e-08,2.836841946919022e-05,1.131570033749884e-06,0.4629749414082487
2010-07-28,0.3333333333333333,0.5454545454545454,0.0,9.765695722427766e-08,9.544863378150223e-08,9.874461203907622e-08,9.785608316843492e-08,2.031143117490659e-08,2.029510921618619e-08,1.099506552454324e-07,6.644520479907138e-08,5.537100399922686e-09,1.4216737319714004e-07,4.7374850994183733e-07,2.2792225129721368e-08,1.5504549551146793e-08,1.1176552308555998e-07,0.5678566913517032,0.0,7.357481727105461e-08,2.296816100861353e-08,0.4705330213360133,False,False,False,False,0.5580346504188007,0.46216988095399886,0.4666040719226989,False,False,6.616599300863602e-09,3.9362334577864807e-07,2.1859253795547671e-07,3.0941782473567376e-08,2.836841946919022e-05,1.131570033749884e-06,0.4629749414082487
2010-07-29,0.5,0.5454545454545454,0.0,2.1835656727675573e-07,2.1341885530920159e-07,2.2078851455928274e-07,2.1880180393841055e-07,3.7606779762356056e-08,4.20840652681274e-08,9.785608316843492e-08,1.1074200799845224e-07,6.644520479907138e-08,5.077406185612144e-08,4.075825169332007e-07,2.0609119267137546e-08,2.031143117490659e-08,9.94713155461484e-08,0.5678566913517032,0.0,4.118263094386439e-08,2.296816100861353e-08,0.4705330213360133,False,False,False,False,0.5580346504188007,0.46216986600084914,0.466604048647192,False,False,6.616599300863602e-09,3.386480181559318e-07,2.1859253795547671e-07,3.0941782473567376e-08,2.836841946919022e-05,1.131570033749884e-06,0.4629749414082487
2010-07-30,0.6666666666666666,0.5454545454545454,0.0,1.3935318615149735e-07,1.362019830365257e-07,1.4090523290969308e-07,1.3963733216169923e-07,1.3855129386131176e-08,2.8722544284476967e-08,2.1880180393841055e-07,9.85603871186225e-08,1.1074200799845224e-07,5.641562428457949e-09,3.268600054626644e-07,4.273519847161592e-08,3.7606779762356056e-08,2.2241339094026444e-07,0.5678566913517032,0.0,2.805717254362687e-08,2.296816100861353e-08,0.4705330213360133,False,False,False,False,0.5580346504188007,0.46216993266673084,0.4666040453137101,False,False,6.616599300863602e-09,3.210559133166627e-07,2.1859253795547671e-07,3.0941782473567376e-08,2.836841946919022e-05,1.131570033749884e-06,0.4629749414082487
2010-07-31,0.8333333333333333,0.5454545454545454,0.0,1.964111836308506e-07,1.9196972412234713e-07,1.985987141010634e-07,1.968116728893241e-07,1.8567758429032938e-08,3.8968431761069754e-08,1.3963733216169923e-07,2.203765959169201e-07,9.85603871186225e-08,6.769874914149528e-08,3.8640939917043724e-07,2.9166945322093858e-08,1.3855129386131176e-08,1.419422143186612e-07,0.5678566913517032,0.0,1.3607126598411285e-08,2.296816100861353e-08,0.4705330213360133,False,False,False,False,0.524989025552251,0.46216992971798254,0.4666040419707572,False,False,6.616599300863602e-09,3.210559133166627e-07,2.1859253795547671e-07,3.0941782473567376e-08,2.836841946919022e-05,1.131570033749884e-06,0.4629749414082487
2010-08-01,1.0,0.6363636363636364,0.0,1.2179687923477323e-07,1.1904267808704212e-07,1.2315339254311748e-07,1.2204522732242998e-07,1.1875825188112437e-08,2.5945897929084403e-08,1.968116728893241e-07,1.406423501580345e-07,2.203765959169201e-07,1.1283124856915867e-07,6.616599300863602e-09,3.957135925027138e-08,1.8567758429032938e-08,2.0006028632315242e-07,0.5678566913517032,0.0,0.0,2.296816100861353e-08,0.4705330213360133,False,False,False,False,0.5429304668545317,0.46216996274156297,0.46660404686891843,False,False,6.616599300863602e-09,2.1880180393841055e-07,2.1859253795547671e-07,3.0941782473567376e-08,2.836841946919022e-05,1.131570033749884e-06,0.4629749414082487
2010-08-02,0.0,0.6363636363636364,0.0,1.097269182295254e-07,1.0724565593427207e-07,1.109490022910968e-07,1.099506552454324e-07,1.65884542310142e-08,2.4335195044586086e-08,1.2204522732242998e-07,1.9822819431722957e-07,1.406423501580345e-07,1.0041981122655124e-07,1.6673830238176395e-07,2.6347338130460226e-08,1.1875825188112437e-08,1.2405973062497155e-07,0.5678566913517032,0.0,1.2764207251607091e-08,2.296816100861353e-08,0.4705330213360133,False,False,False,False,0.35544819868846544,0.46216993601086614,0.4666040446579234,True,False,6.616599300863602e-09,2.1880180393841055e-07,2.1859253795547671e-07,3.0941782473567376e-08,2.836841946919022e-05,1.131570033749884e-06,0.4629749414082487
2010-08-03,0.16666666666666666,0.6363636363636364,0.0,1.097269182295254e-07,1.0724565593427207e-07,1.109490022910968e-07,1.099506552454324e-07,4.590100687786315e-08,2.4367578058337225e-08,1.099506552454324e-07,1.2292362887828208e-07,1.9822819431722957e-07,2.245341846526259e-07,5.954939370777284e-08,2.4711714123860977e-08,1.65884542310142e-08,1.1176552308555998e-07,0.5678566913517032,0.0,9.633363963477092e-09,2.296816100861353e-08,0.4705330213360133,False,False,False,False,0.3705560231763811,0.46216990436042305,0.4666040356314733,False,False,6.616599300863602e-09,2.1880180393841055e-07,2.1859253795547671e-07,3.0941782473567376e-08,2.836841946919022e-05,1.131570033749884e-06,0.4629749414082487
2010-08-04,0.3333333333333333,0.6363636363636364,0.0,7.680884276066782e-08,7.507195915399055e-08,7.766430160376774e-08,7.696545867180271e-08,1.6070065036295006e-08,1.926347383221126e-08,1.099506552454324e-07,1.1074200799845224e-07,1.2292362887828208e-07,1.4329568568283168e-07,6.616599300863602e-09,2.4744598174176627e-08,4.590100687786315e-08,1.1176552308555892e-07,0.5678566913517032,0.0,1.6256301688367414e-08,2.296816100861353e-08,0.4705330213360133,False,False,False,False,0.39656588663295667,0.4621698772426273,0.46660402219202485,False,False,6.616599300863602e-09,2.1880180393841055e-07,2.1859253795547671e-07,3.0941782473567376e-08,2.836841946919022e-05,1.131570033749884e-06,0.4629749414082487
2010-08-05,0.5,0.6363636363636364,0.0,1.2069961005247796e-07,1.1797022152769935e-07,1.2204390252020652e-07,1.2094572076997563e-07,2.3327513762363718e-08,2.7269276510088984e-08,7.696545867180271e-08,1.1074200799845224e-07,1.1074200799845224e-07,2.0196793493879412e-07,7.939919161036375e-08,1.956152221101617e-08,1.6070065036295006e-08,7.8235866159892e-08,0.5678566913517032,0.0,2.408340990869257e-08,2.296816100861353e-08,0.4705330213360133,False,False,False,False,0.3549152413182934,0.46216983209473855,0.46660400108775935,False,False,7.939919161036375e-08,2.1880180393841055e-07,2.1859253795547671e-07,3.0941782473567376e-08,2.836841946919022e-05,1.131570033749884e-06,0.4629749414082487
2010-08-06,0.6666666666666666,0.6363636363636364,0.0,1.3496410942231635e-07,1.3191215679915473e-07,1.3646727281804913e-07,1.3523930595188192e-07,6.220670336630325e-09,3.029668919686124e-08,1.2094572076997563e-07,7.751940559891665e-08,1.1074200799845224e-07,1.252426859117662e-07,1.3233198601727288e-07,2.769119229359757e-08,2.3327513762363718e-08,1.2294207539411593e-07,0.5678566913517032,0.0,3.010426238586452e-08,2.296816100861353e-08,0.4705330213360133,False,False,False,False,0.5504263712470103,0.46216982441269117,0.46660398244280304,False,False,9.263239021209106e-08,2.1880180393841055e-07,2.1859253795547671e-07,3.0941782473567376e-08,2.836841946919022e-05,1.131570033749884e-06,0.4629749414082487
2010-08-07,0.8333333333333333,0.6363636363636364,0.0,9.875422640657283e-08,9.65210903408449e-08,9.985410206198708e-08,9.895558972088917e-08,1.1970077768970472e-08,2.4187488023114126e-08,1.3523930595188192e-07,1.218162087982975e-07,7.751940559891665e-08,1.1283124856915867e-07,1.1777546755537294e-07,3.0765445724211023e-08,6.220670336630325e-09,1.3747159339523874e-07,0.5678566913517032,0.0,3.287385452536547e-08,2.296816100861353e-08,0.4705330213360133,False,False,False,False,0.47211579879201315,0.46216982647045535,0.46660396799869686,False,False,9.263239021209106e-08,2.1880180393841055e-07,2.1503846958673681e-07,3.898795423730676e-08,2.839174165518303e-05,1.075014337336577e-06,0.4703490475409001
2010-08-08,1.0,0.6363636363636364,0.0,1.1960234087018278e-07,1.1689776496835669e-07,1.2093441249729556e-07,1.1984621421752138e-07,9.990773570951732e-09,2.8019907251354078e-08,9.895558972088917e-08,1.362126698380963e-07,1.218162087982975e-07,1.1283124856915867e-07,2.6334065217437334e-07,2.4561721749359168e-08,1.1970077768970472e-08,1.0058897077700391e-07,0.5678566913517032,0.0,3.2994271574908804e-08,2.296816100861353e-08,0.4705330213360133,False,False,False,False,0.5159390676386787,0.46216980257047685,0.4666039509629902,False,False,9.263239021209106e-08,2.1880180393841055e-07,1.694284033310239e-07,2.1456458036638672e-08,2.841501406095616e-05,9.016743725176473e-07,0.4381644629274698
2010-08-09,0.0,0.6363636363636364,0.0,2.3042652828200335e-07,2.2521587746197143e-07,2.3299290481130332e-07,2.3089637601540802e-07,6.385612353131886e-08,4.856515531377943e-08,1.1984621421752138e-07,9.966780719860697e-08,1.362126698380963e-07,7.898187399841118e-08,1.680616222419368e-07,2.8453436946115834e-08,9.990773570951732e-09,1.2182442016326042e-07,0.5678566913517032,0.0,2.2156737115997195e-08,2.296816100861353e-08,0.4705330213360133,False,False,False,False,0.5736824303440308,0.46216979654886836,0.46660393595363053,False,False,9.263239021209106e-08,1.968116728893241e-07,1.3269690228361702e-07,8.438667947336547e-09,2.8436272146725328e-05,7.570416618183094e-07,0.4796091200706282
2010-08-10,0.16666666666666666,0.6363636363636364,0.0,2.19453836459051e-07,2.1449131186854436e-07,2.218980045821938e-07,2.199013104908649e-07,5.796533722769166e-09,4.7466242982688226e-08,2.3089637601540802e-07,1.2070878871831303e-07,9.966780719860697e-08,1.2411437342607456e-07,2.368742549709186e-07,4.93165652585152e-08,6.385612353131886e-08,2.347075984796759e-07,0.5678566913517032,0.0,3.215135222810461e-08,2.296816100861353e-08,0.4705330213360133,False,False,False,False,0.6065325581807793,0.4621698644367677,0.4666039395132831,False,True,9.263239021209106e-08,2.3089637601540802e-07,1.2377625050473403e-07,6.018274815153522e-09,2.8443128502856256e-05,7.185263700599192e-07,0.6653744894674594
2010-08-11,0.3333333333333333,0.6363636363636364,0.0,1.8653576099019332e-07,1.8231761508826272e-07,1.8861330389486475e-07,1.869161139172351e-07,6.588255401976662e-08,4.136829481224955e-08,2.199013104908649e-07,2.3255821679674974e-07,1.2070878871831303e-07,1.3878243574006525e-07,1.4688850447917304e-07,4.820065033269037e-08,5.796533722769166e-09,2.2353104617112006e-07,0.5678566913517032,0.0,3.4680110268516133e-08,2.296816100861353e-08,0.4705330213360133,False,False,False,False,0.567200940590327,0.46216990846304085,0.4666039524565182,False,False,9.263239021209106e-08,2.3089637601540802e-07,9.627534774386748e-08,0.0,2.846756394657302e-05,5.9318844184201e-07,0.6859425746838541
2010-08-12,0.5,0.6363636363636364,0.0,2.19453836459051e-07,2.1449131186854436e-07,2.218980045821938e-07,2.199013104908649e-07,9.331005504945486e-09,4.80359816308725e-08,1.869161139172351e-07,2.2148401599690458e-07,2.3255821679674974e-07,1.0154812371224287e-07,1.3233198601727288e-07,4.20083534698992e-08,6.588255401976662e-08,1.9000138924545198e-07,0.5678566913517032,0.0,4.17847161915817e-08,2.296816100861353e-08,0.4705330213360133,False,False,False,False,0.5471992830680477,0.462169918699019,0.4666039651582832,False,False,9.263239021209106e-08,2.3089637601540802e-07,9.691441500614709e-08,1.0793645048917522e-08,2.8491341931752595e-05,5.473742375825676e-07,0.6123028679596398
2010-08-13,0.6666666666666666,0.6363636363636364,0.0,1.5910403143281192e-07,1.5550620110469463e-07,1.608760533220905e-07,1.5942845010587698e-07,1.6541327940585183e-08,3.729462039675938e-08,2.199013104908649e-07,1.8826141359736888e-07,2.2148401599690458e-07,1.2298606094038304e-07,1.3233198601727288e-07,4.8779204092931414e-08,9.331005504945486e-09,2.2353104617112006e-07,0.5678566913517032,0.0,5.3826421145927935e-08,2.296816100861353e-08,0.4705330213360133,False,False,False,False,0.4756923163754897,0.4621699461251644,0.4666039816086901,False,False,9.263239021209106e-08,2.3089637601540802e-07,1.0772052665196006e-07,1.5634431313282515e-08,2.8487398420682117e-05,5.852997842586965e-07,0.662357994209333
2010-08-14,0.8333333333333333,0.6363636363636364,0.0,1.8653576099019332e-07,1.8231761508826272e-07,1.8861330389486475e-07,1.869161139172351e-07,2.0358557465335607e-08,4.256662298351009e-08,1.5942845010587698e-07,2.2148401599690458e-07,1.8826141359736888e-07,2.3694562199523323e-07,9.263239021209106e-08,3.7871650336645474e-08,1.6541327940585183e-08,1.6206000847406199e-07,0.5678566913517032,0.0,5.924518837538374e-08,2.296816100861353e-08,0.4705330213360133,False,False,False,False,0.49395497268156485,0.4621699246841905,0.4666039898524597,False,False,9.263239021209106e-08,2.3089637601540802e-07,1.0752846549890511e-07,2.217603437323328e-08,2.850261385143438e-05,5.543131522672208e-07,0.5345559183744042
2010-08-15,1.0,0.6363636363636364,0.0,1.6788218489117393e-07,1.6408585357943637e-07,1.697519735053782e-07,1.682245025255116e-07,2.0641315207909713e-08,3.9944478694946796e-08,1.869161139172351e-07,1.6057591159775577e-07,2.2148401599690458e-07,2.2566249713831754e-07,1.455651846190002e-07,4.322522241795999e-08,2.0358557465335607e-08,1.9000138924545198e-07,0.5678566913517032,0.0,7.128689332973008e-08,2.296816100861353e-08,0.4705330213360133,False,False,False,False,0.4644461567221395,0.4621699235756127,0.4666039961932713,False,False,1.1909878741554557e-07,2.3089637601540802e-07,1.0113010103093481e-07,3.296967942215218e-08,2.8536164148059592e-05,4.6938146116176984e-07,0.5851252159034734
2010-08-16,0.0,0.6363636363636364,0.0,1.7007672325576448e-07,1.662307666981218e-07,1.719709535512001e-07,1.7042351563042032e-07,5.018949930690376e-08,4.035723120037603e-08,1.682245025255116e-07,1.8826141359736888e-07,1.6057591159775577e-07,1.9181312256756985e-07,1.6276834280124572e-07,4.056250778050709e-08,2.0641315207909713e-08,1.710012503209067e-07,0.5678566913517032,0.0,7.6464826460099e-08,2.296816100861353e-08,0.4705330213360133,False,False,False,False,0.5281711001169369,0.4621699077631223,0.4666039976400128,False,False,1.1909878741554557e-07,2.3089637601540802e-07,9.945888949745357e-08,3.9053370267906375e-08,2.8552387143972124e-05,4.322673224074365e-07,0.5314405045386033
2010-08-17,0.16666666666666666,0.6363636363636364,0.0,2.19453836459051e-07,2.1449131186854436e-07,2.218980045821938e-07,2.199013104908649e-07,6.178256675244208e-08,4.964416257252198e-08,1.7042351563042032e-07,1.6943527223763199e-07,1.8826141359736888e-07,2.2566249713831754e-07,1.1909878741554557e-07,4.0981646476514533e-08,5.018949930690376e-08,1.7323656078261794e-07,0.5678566913517032,0.0,8.031817204548975e-08,2.296816100861353e-08,0.4705330213360133,False,False,False,False,0.5462926297143567,0.4621698944745582,0.46660399575025124,False,False,1.1909878741554557e-07,2.3089637601540802e-07,1.0076203440250569e-07,4.26512519508792e-08,2.8558799374232728e-05,4.230553548229165e-07,0.5300654739530479
2010-08-18,0.3333333333333333,0.6363636363636364,0.0,1.9750845281314588e-07,1.930421806816899e-07,1.9970820412397437e-07,1.9791117944177844e-07,1.3525245353128053e-08,4.6427358410501837e-08,2.199013104908649e-07,1.7165011239760104e-07,1.6943527223763199e-07,1.636053104252802e-07,1.4424186475882755e-07,5.0412267136670014e-08,6.178256675244208e-08,2.2353104617112006e-07,0.5678566913517032,0.0,9.356404749527071e-08,2.296816100861353e-08,0.4705330213360133,False,False,False,False,0.5918796026078658,0.46216991469103014,0.4666039988742115,False,False,1.4424186475882755e-07,2.3089637601540802e-07,1.0709161487509342e-07,4.991243134742468e-08,2.8566603089889457e-05,4.2502809921539214e-07,0.6415988912101875
2010-08-19,0.5,0.6363636363636364,0.0,1.832439534433075e-07,1.791002454102344e-07,1.8528483382613165e-07,1.8361759425987204e-07,3.110335168315162e-09,4.386697231681897e-08,1.9791117944177844e-07,2.2148401599690458e-07,1.7165011239760104e-07,1.9181312256756985e-07,2.778971706362732e-07,4.71456919274455e-08,1.3525245353128053e-08,2.0117794155400804e-07,0.5678566913517032,0.0,1.0211365801285662e-07,2.296816100861353e-08,0.4705330213360133,False,False,False,False,0.6065325581807792,0.46216991349841385,0.46660400109990496,False,False,1.9188137972504582e-07,2.3089637601540802e-07,1.03868896060243e-07,4.866952676603399e-08,2.8568237959595738e-05,4.127992739549513e-07,0.5900421192684739
2010-08-20,0.6666666666666666,0.6363636363636364,0.0,1.7007672325576448e-07,1.662307666981218e-07,1.719709535512001e-07,1.7042351563042032e-07,1.9416031656755257e-08,4.1371868509124246e-08,1.8361759425987204e-07,1.9933561439721415e-07,2.2148401599690458e-07,1.7263181031081284e-07,2.646639720345461e-07,4.454569102020491e-08,3.110335168315162e-09,1.8664842355288513e-07,0.5678566913517032,0.0,9.693572488248654e-08,2.296816100861353e-08,0.4705330213360133,False,False,False,False,0.5474595048420354,0.4621699006536341,0.4666039999350675,True,False,1.9188137972504582e-07,2.199013104908649e-07,1.0611792255933093e-07,5.128616799001438e-08,2.8571094411050817e-05,4.1333283813198407e-07,0.5464924779649656
2010-08-21,0.8333333333333333,0.6363636363636364,0.0,1.7995214589642176e-07,1.758828757322063e-07,1.8195636375739887e-07,1.803190746025092e-07,4.882283688446224e-08,4.3561008350608594e-08,1.7042351563042032e-07,1.8493915335741525e-07,1.9933561439721415e-07,1.748884352821961e-07,2.2496437622936415e-07,4.201198245973762e-08,1.9416031656755257e-08,1.7323656078261794e-07,0.5678566913517032,0.0,9.151695765303179e-08,2.296816100861353e-08,0.4705330213360133,False,False,False,False,0.5156273289468783,0.4621698795557239,0.4666039941653085,False,False,1.9188137972504582e-07,2.199013104908649e-07,1.0350538715974618e-07,4.971618325562604e-08,2.857113453192099e-05,4.0599166378126004e-07,0.5155989103555916
2010-08-22,1.0,0.6363636363636364,0.0,1.7556306916724076e-07,1.7159304949483544e-07,1.7751840366575503e-07,1.7592104839269188e-07,8.75135213266857e-08,4.3433725064602063e-08,1.803190746025092e-07,1.7165011239760104e-07,1.8493915335741525e-07,2.2566249713831754e-07,2.646639720345461e-07,4.423499311737979e-08,4.882283688446224e-08,1.8329545786031839e-07,0.5678566913517032,0.0,9.079445535577114e-08,2.296816100861353e-08,0.4705330213360133,False,False,False,False,0.5752628488653864,0.462169867555361,0.4666039867977394,False,False,1.9188137972504582e-07,2.199013104908649e-07,1.0495350370902529e-07,5.318323287740006e-08,2.8577046477181564e-05,3.98183900729887e-07,0.5349772051911437
2010-08-23,0.0,0.6363636363636364,0.0,1.6349310816199292e-07,1.597960273420655e-07,1.6531401341373434e-07,1.638264763156943e-07,1.9887294561045434e-08,4.112950940806693e-08,1.7592104839269188e-07,1.8161689311746172e-07,1.7165011239760104e-07,2.0309624742448575e-07,1.9188137972504582e-07,4.4105740478525805e-08,8.75135213266857e-08,1.7882483693689602e-07,0.5678566913517032,0.0,8.597777337403255e-08,2.296816100861353e-08,0.4705330213360133,False,False,False,False,0.5467814980563782,0.46216985333364513,0.4666039776425514,False,False,1.9188137972504582e-07,2.199013104908649e-07,1.0481480940544606e-07,5.7108194713370645e-08,2.85862083093184e-05,3.7946153265819456e-07,0.5150757149818141
2010-08-24,0.16666666666666666,0.6363636363636364,0.0,1.645903773442882e-07,1.6086848390140827e-07,1.664235034366453e-07,1.6492598286814865e-07,3.1244730554438676e-08,4.192414461714396e-08,1.638264763156943e-07,1.7718721279752372e-07,1.8161689311746172e-07,1.8842818511049506e-07,2.2496437622936415e-07,4.1765873529454905e-08,1.9887294561045434e-08,1.6653062939748435e-07,0.5678566913517032,0.0,8.645944157220652e-08,2.296816100861353e-08,0.4705330213360133,False,False,False,False,0.36095316495700114,0.4621698324258763,0.4666039655241126,False,False,1.9717465916573668e-07,2.199013104908649e-07,1.034006229342771e-07,6.031358021274641e-08,2.8595496953711275e-05,3.569404522464342e-07,0.4725713941583918
